ステップ数,時間ステップ,密度rho,温度T,圧力P,マッハ数M
573.0,0.010899786854595557,0.6755394317105179,0.8252993637979108,0.5575222632110927,1.0462779262140138
574.0,0.010891627502700523,0.6755178154795798,0.8252841202840898,0.5574941260842952,1.0462213118103278
575.0,0.010884058122769108,0.6754945560220769,0.8252680721065688,0.5574640899668221,1.046164647458005
576.0,0.010877059593698208,0.6754695573342029,0.8252511781702483,0.557432048008187,1.046107820227261
577.0,0.010870612816893204,0.675442739679685,0.8252334056875188,0.5573979124127747,1.0460507384633113
578.0,0.010864695515498967,0.6754140451510268,0.8252147327158201,0.5573616207418154,1.0459933376426673
579.0,0.010859265744640408,0.6753834423607707,0.8251951502805526,0.5573231412158931,1.0459355851195613
580.0,0.010854267272293862,0.6753509299530512,0.8251746639277885,0.5572824766573284,1.0458774834154827
581.0,0.010849634606205876,0.6753165387388442,0.8251532946170445,0.5572396668497362,1.0458190718646563
582.0,0.01084529752642616,0.6752803323178981,0.825131078892985,0.5571947891606807,1.0457604264991776
583.0,0.010841184574410979,0.6752424061212494,0.8251080683090054,0.557147957355029,1.0457016581395249
584.0,0.0108372215567144,0.6752028849020366,0.8250843281226723,0.5570993186358869,1.0456429087594836
585.0,0.010833341709008293,0.6751619187041338,0.8250599352729464,0.5570490489447909,1.0455843462026488
586.0,0.010829487828131302,0.6751196774987569,0.8250349757370378,0.5569973467447836,1.0455261575037211
587.0,0.010825611756763475,0.6750763447313184,0.8250095413860157,0.5569444255673328,1.0454685411180062
588.0,0.010821676003710265,0.6750321100588893,0.8249837264727263,0.55689050564513,1.0454116984027026
589.0,0.010817654637654718,0.6749871616187904,0.824957623915223,0.5568358050223179,1.0453558247533
590.0,0.010813533479572339,0.6749416782000294,0.8249313215531195,0.5567805305688306,1.045301100824707
591.0,0.01080930969383854,0.6748958217013568,0.82490489855931,0.55672486933866,1.0452476842709713
592.0,0.010804990904208866,0.6748497302518868,0.8248784221851404,0.556668980702244,1.0451957024191432
593.0,0.010800593972663386,0.6748035123428755,0.8248519450034992,0.5566129896512136,1.045145246252952
594.0,0.010796143579260998,0.6747572422738448,0.824825502792147,0.5565569816211665,1.0450963660225137
595.0,0.010791670732473061,0.6747109571552501,0.8247991131701229,0.556500999107815,1.0450490687205207
596.0,0.010787211324713046,0.6746646556365515,0.8247727750647922,0.556445040267491,1.0450033175771822
597.0,0.0107828048284373,0.6746182984466315,0.8247464690478316,0.5563890595989155,1.044959033630135
598.0,0.010778493209320525,0.6745718107470814,0.8247201585371295,0.5563329707040116,1.0449160993263833
599.0,0.010774320117724648,0.6745250862121042,0.8246937918202102,0.5562766510261143,1.044874364015813
600.0,0.010770330397296116,0.6744779926657783,0.8246673048153147,0.5562199483689311,1.0448336511046021
601.0,0.010766569944757403,0.6744303790319508,0.8246406244504924,0.5561626889132901,1.0447937665561013
602.0,0.010763085943967545,0.6743820832875382,0.8246136725106267,0.5561046863751042,1.0447545083601657
603.0,0.010759927497364392,0.6743329410594152,0.824586369778592,0.5560457518903045,1.0447156765425671
604.0,0.010757146699729006,0.6742827944705336,0.824558640280736,0.5559857041733182,1.044677083256166
605.0,0.010754800259533837,0.6742315008238465,0.8245304154392095,0.5559243794764879,1.044638562486374
606.0,0.010752953307954047,0.674178940705157,0.8245016379295758,0.5558616408690283,1.0445999789117184
607.0,0.01075168520121996,0.6741250251064352,0.8244722650524752,0.5557973863780593,1.0445612354943927
608.0,0.010751095311486061,0.6740697012206812,0.8244422714536203,0.5557315555924416,1.0445222794342388
609.0,0.010751306100437877,0.6740129566326705,0.824411651063753,0.5556641344159017,1.044483106198507
610.0,0.010752442141306367,0.6739548218396761,0.8243804182455993,0.5555951579068306,1.0444437614839555
611.0,0.01075462542832015,0.6738953708787322,0.824348608033422,0.5555247109440495,1.044404340956372
612.0,0.01075796996701566,0.6738347200161604,0.8243162754473115,0.5554529266708033,1.0443649877534473
613.0,0.010762575936232541,0.6737730245354975,0.8242834939027196,0.5553799827615227,1.0443258878292
614.0,0.010768523788500803,0.6737104737357078,0.8242503527717719,0.5553060956426947,1.0442872633042628
615.0,0.010775868711531649,0.6736472843203312,0.824216954185484,0.5552315128778261,1.044249364063845
616.0,0.010784635888974799,0.6735836924188412,0.8241834091946647,0.5551565039956909,1.0442124579129193
617.0,0.010794816976404682,0.6735199445337192,0.8241498334318982,0.555081350100526,1.04417681965579
618.0,0.010806368138756193,0.6734562877508333,0.8241163424376909,0.5550063326528819,1.0441427195148063
619.0,0.01079603564963849,0.6733931154713493,0.824083136965203,0.5549319110084007,1.0441104536784087
620.0,0.01077375572968117,0.6733307270928249,0.8240503657964652,0.5548584319628422,1.044080255081602
621.0,0.01075442467703921,0.6732692865902055,0.8240181030545314,0.5547860803809388,1.0440522829522556
622.0,0.010738075530235149,0.6732089173591972,0.8239864029812756,0.5547149942697237,1.0440266484325558
623.0,0.010724677707002252,0.6731496968880057,0.8239552975948946,0.5546452588252698,1.0440034092429047
624.0,0.010714084361241166,0.6730916536167786,0.823924795323508,0.5545769029401658,1.0439825663351838
625.0,0.010706048939647607,0.6730347654744357,0.8238948804868669,0.5545098976640667,1.043964062608543
626.0,0.010700233965049592,0.6729789602719816,0.8238655136834778,0.5544441568026489,1.0439477837938294
627.0,0.010696269537422885,0.6729241177269523,0.8238366329280218,0.5543795393642321,1.0439335615382304
628.0,0.010693788514738145,0.672870073292615,0.8238081556311048,0.5543158540585554,1.0439211787275269
629.0,0.010692442833490029,0.6728166238388631,0.8237799814498727,0.5542528659051447,1.043910376945773
630.0,0.010691916662021997,0.6727635350361889,0.8237519959345792,0.5541903047780637,1.0439008658436948
631.0,0.010691934601298766,0.6727105502098293,0.8237240748569666,0.5541278756181126,1.0438923340783757
632.0,0.010692271512706603,0.6726574003042983,0.8236960890419619,0.554065269895784,1.043884461391641
633.0,0.010692760163693579,0.672603814547035,0.8236679095026048,0.554002177851434,1.043876931317971
634.0,0.010693294408145614,0.6725495313594385,0.8236394126613311,0.5539383009945414,1.043869443959506
635.0,0.010693829785177614,0.6724943090263465,0.8236104854231918,0.5538733643015232,1.0438617282473257
636.0,0.010694382489471023,0.6724379356336668,0.8235810298669775,0.5538071275507996,1.0438535531259536
637.0,0.010695031323033191,0.6723802377884528,0.8235509673213427,0.5537393952384347,1.0438447371510302
638.0,0.010695927757964538,0.6723210876583029,0.8235202416026493,0.5536700245429216,1.0438351560702404
639.0,0.010697273775835943,0.6722604082115102,0.8234888213802476,0.5535989312187006,1.0438247480495508
640.0,0.010699293025912115,0.6721981765008246,0.8234567016024394,0.5535260932445434,1.0438135163489124
641.0,0.010702214753228708,0.6721344248131107,0.8234239038960695,0.5534515520225508,1.0438015293825396
642.0,0.010706257207243313,0.6720692396891245,0.8233904759470658,0.5533754111370108,1.0437889182073006
643.0,0.010711611609164182,0.6720027588993721,0.8233564899075875,0.5532978327756018,1.0437758715819614
644.0,0.010718427864932129,0.671935166527472,0.8233220399057858,0.5532190319898321,1.0437626288209123
645.0,0.010726803188029,0.6718666863621359,0.823287238757065,0.5531392690279419,1.043749470728965
646.0,0.010736774652646186,0.6717975738361863,0.8232522139928605,0.5530588400156726,1.043736708952277
647.0,0.010748316200430106,0.6717281067827676,0.8232171033378511,0.5529780662963287,1.0437246741193467
648.0,0.010726356140772879,0.6716588401141809,0.8231821909442045,0.5528975955722346,1.0437136944993526
649.0,0.010704426339300058,0.6715900699242586,0.8231476218901926,0.5528177689432217,1.0437040832303046
650.0,0.010685940493290061,0.6715220505209072,0.8231135188507344,0.5527388779901246,1.0436961295110538
651.0,0.010670883739465583,0.6714550111364866,0.8230799915065274,0.5526611848632347,1.043690088297892
652.0,0.010659092868103482,0.6713891487533431,0.8230471332188161,0.5525849141556602,1.0436861713744245
653.0,0.010650273000763676,0.671324622076664,0.8230150182680562,0.5525102461022215,1.0436845399795112
654.0,0.010644018699299507,0.6712615467924068,0.822983699720733,0.5524373112594769,1.0436852991866505
655.0,0.01063987478663329,0.6711999920021734,0.8229532078611557,0.5523661865345706,1.0436884942840383
656.0,0.010637389171652615,0.6711399780803127,0.8229235493101186,0.5522968928457661,1.0436941093668777
657.0,0.010636134499963113,0.6710814763099949,0.8228947070091734,0.5522293948273969,1.0437020682389648
658.0,0.010635724924810743,0.6710244103866351,0.8228666411101629,0.552163602677778,1.0437122376433103
659.0,0.01063582526427863,0.6709686598082355,0.8228392907754201,0.5520993761691426,1.0437244327276145
660.0,0.010636163904098602,0.6709140650032903,0.8228125768091186,0.5520365306428378,1.0437384245635324
661.0,0.010636539802649732,0.6708604340192172,0.8227864050283495,0.5519748447824301,1.0437539494133474
662.0,0.010636824621423551,0.6708075504986519,0.8227606702358082,0.5519140698475117,1.0437707193399586
663.0,0.01063696569514698,0.6707551825640444,0.8227352606039202,0.5518539399282592,1.043788433697034
664.0,0.010636995680538152,0.6707030921476568,0.8227100622406202,0.5517941826857751,1.0438067910106548
665.0,0.010637034557334231,0.6706510443686579,0.8226849637416054,0.5517345301196991,1.0438255007061474
666.0,0.010637242611543111,0.6705988168180593,0.8226598606631474,0.5516747292044162,1.0438442940172605
667.0,0.010637804316376903,0.6705462081592563,0.8226346596238603,0.5516145517111599,1.0438629337144971
668.0,0.01063891168593198,0.6704930457110204,0.8226092818746029,0.5515538028342578,1.0438812222837783
669.0,0.010640748243483288,0.6704391917427911,0.8225836662076352,0.5514923283130688,1.0438990082791546
670.0,0.010643474630835991,0.6703845482804955,0.8225577711106352,0.5514300198206145,1.043916190668685
671.0,0.010647216783162524,0.6703290602888474,0.8225315761052394,0.5513668184685298,1.043932721084154
672.0,0.010652057415579017,0.6702727171596435,0.8225050822417176,0.5513027163517721,1.0439486039685468
673.0,0.010658031345205501,0.6702155524935625,0.8224783117505788,0.5512377561238867,1.0439638946883716
674.0,0.01066512464838341,0.6701576422176782,0.8224513068793868,0.551172028657138,1.0439786957408557
675.0,0.010673277348230802,0.6700991011324827,0.8224241279688862,0.5511056689016166,1.0439931512412934
676.0,0.01068238902366679,0.6700400780324051,0.8223968508474501,0.5510388501154296,1.044007439925379
677.0,0.010692326523704077,0.6699807495930217,0.8223695636469792,0.5509717766946893,1.044021766946522
678.0,0.01070293288203482,0.6699213132653593,0.8223423631660941,0.5509046758859688,1.0440363547888287
679.0,0.010703634429894963,0.6698620519422689,0.8223153846571959,0.5508378709101653,1.0440514038621878
680.0,0.010693048853067141,0.6698032593554913,0.8222887665800303,0.550771695986711,1.0440671051770678
681.0,0.010684748984832943,0.6697451267529355,0.8222625979830823,0.5507063679103775,1.0440836739007475
682.0,0.010678522945950465,0.6696878328339073,0.8222369601403509,0.5506420879123314,1.0441013036596114
683.0,0.010674124581397963,0.6696315375324792,0.8222119235976024,0.5505790345761998,1.0441201594079652
684.0,0.010671264582025946,0.6695763768478628,0.8221875457708082,0.5505173579866541,1.0441403715531201
685.0,0.01066963599021929,0.6695224586583722,0.8221638690699129,0.5504571750397681,1.044162031623313
686.0,0.010668934675139193,0.6694698597019627,0.8221409196318701,0.5503985661211906,1.044185189612253
687.0,0.01066887476963757,0.6694186238619428,0.8221187067229787,0.5503415733056566,1.044209853075966
688.0,0.010669192171018332,0.6693687618823992,0.8220972228602431,0.5502862002129197,1.0442359879593717
689.0,0.010669664916532155,0.6693202523945923,0.8220764445879271,0.5502324133792403,1.0442635211656617
690.0,0.010670114993785012,0.6692730442978828,0.822056333915621,0.5501801451840646,1.0442923446738241
691.0,0.010670407146497593,0.6692270603685522,0.8220368403447965,0.550129298178601,1.0443223209869883
692.0,0.010670445010183023,0.6691822019098851,0.8220179033824111,0.5500797505947891,1.044353289632656
693.0,0.010670169524478535,0.6691383541829834,0.8219994554065219,0.5500313627300287,1.0443850744113472
694.0,0.010669555195710997,0.6690953923533158,0.8219814247474213,0.5499839838985134,1.0444174910430186
695.0,0.010668605202424465,0.6690531876655007,0.8219637388392247,0.5499374596158364,1.0444503548540474
696.0,0.010667345839168473,0.6690116135558892,0.8219463272978705,0.5498916386818854,1.044483488158501
697.0,0.01066582074787934,0.6689705514253994,0.821929124790163,0.5498463798434713,1.0445167270158933
698.0,0.010664085318816212,0.6689298958218459,0.8219120735737493,0.5498015577504055,1.0445499270906837
699.0,0.010662201560572186,0.6688895588191058,0.8218951256083399,0.549757067963736,1.0445829683927936
700.0,0.010660233646060785,0.6688494734268546,0.8218782441625161,0.5497128308290867,1.0446157587395297
701.0,0.01065824425903257,0.6688095959161721,0.8218614048665511,0.5496687940878956,1.0446482358438955
702.0,0.010656291784824214,0.6687699070001646,0.8218445961883946,0.5496249341615005,1.0446803679989651
703.0,0.010654428310927886,0.668730411862312,0.821827819336117,0.5495812561045472,1.0447121533899737
704.0,0.010652698373256796,0.6686911390760869,0.8218110876145547,0.5495377922823345,1.0447436181228513
705.0,0.010651138342595975,0.6686521385057884,0.8217944252858524,0.5494945998795207,1.0447748131081986
706.0,0.010649776317944651,0.6686134783189391,0.821777866002428,0.5494517573933985,1.0448058099817152
707.0,0.010648632431489854,0.6685752412735613,0.821761450895921,0.5494093603020521,1.0448366962750952
708.0,0.010647719453424503,0.6685375204686115,0.8217452264167664,0.5493675161255828,1.0448675700743704
709.0,0.010647043594474177,0.6685004147621423,0.8217292420258551,0.5493263391164649,1.0448985344153332
710.0,0.010646605450263281,0.6684640240689173,0.8217135478422154,0.5492859448225541,1.0449296916680477
711.0,0.010646400997589936,0.6684284447476972,0.8216981923489511,0.5492464447638036,1.0449611381544752
712.0,0.01064642259197786,0.6683937652781731,0.8216832202539031,0.5492079414514006,1.0449929592257536
713.0,0.010646659930662137,0.6683600624093026,0.8216686705920017,0.5491705239566389,1.0450252249995142
714.0,0.010647103295672838,0.6683273979247957,0.8216545751384204,0.549134264195264,1.0450579869354224
715.0,0.010647741317111126,0.6682958161771791,0.8216409572036257,0.5490992140989958,1.04509127535014
716.0,0.010648561266370404,0.6682653424664559,0.8216278308453357,0.5490654037598296,1.0451250979665632
717.0,0.010649550133702529,0.6682359823103715,0.8216152005180799,0.549032840599332,1.0451594395381052
718.0,0.010650695504279497,0.6682077216184836,0.8216030611642301,0.5490015095753218,1.0451942625373558
719.0,0.010651986259452767,0.6681805277427414,0.8215913987314843,0.5489713743933002,1.0452295088531958
720.0,0.010653413122066547,0.6681543513398659,0.8215801910839557,0.5489423796473836,1.045265102398458
721.0,0.010654969059339625,0.6681291289469931,0.8215694092579925,0.5489144537770382,1.0453009524932226
722.0,0.010656649553424637,0.6681047861431589,0.8215590190002153,0.5488875126931223,1.0453369578583402
723.0,0.010658452747932177,0.6680812411463827,0.8215489825145499,0.5488614639008683,1.0453730110309354
724.0,0.010660379478203327,0.668058408680191,0.8215392603376144,0.5488362109294478,1.0454090029993086
725.0,0.010662433193668658,0.6680362039349371,0.8215298132579537,0.5488116578682212,1.0454448278492503
726.0,0.01066461978196417,0.6680145464484023,0.8215206041943377,0.5487877138088979,1.045480387217334
727.0,0.01066694782327116,0.667993363734902,0.8215115999507434,0.5487642969983383,1.045515594361545
728.0,0.01066943080328196,0.6679725945004711,0.8215027727696912,0.5487413385163016,1.045550377687194
729.0,0.010672082355943966,0.6679521913337702,0.8214941016305206,0.5487187853518731,1.0455846835468652
730.0,0.010674916153779003,0.6679321227447305,0.8214855732310145,0.5486966027323632,1.0456184782259506
731.0,0.010677945675050931,0.6679123744704334,0.8214771826133583,0.5486747756125699,1.0456517490366033
732.0,0.010681183896355681,0.6678929499994274,0.8214689334106346,0.548653309268512,1.0456845044817458
733.0,0.010684642947719244,0.6678738702988627,0.8214608377059959,0.5486322289776494,1.0457167734903035
734.0,0.010688333759270521,0.6678551727620965,0.8214529155126898,0.5486115788056554,1.0457486037635695
735.0,0.010692265722479942,0.6678369094264803,0.8214451938986,0.548591419556477,1.0457800593090554
736.0,0.010696446383908728,0.6678191445406747,0.8214377057933511,0.5485718259763701,1.0458112172710192
737.0,0.010700881184914695,0.6678019515869651,0.8214304885287879,0.5485528833325587,1.045842164194929
738.0,0.010705573256609938,0.6677854098857787,0.8214235821743315,0.5485346835121306,1.0458729918854597
739.0,0.010710523275536114,0.6677696009261787,0.8214170277369695,0.5485173208058839,1.045903793033534
740.0,0.010715729382071748,0.6677546045770085,0.8214108653011862,0.548500887554452,1.045934656796874
741.0,0.010721187160595003,0.6677404953382357,0.8214051321867872,0.5484854698397742,1.0459656645203026
742.0,0.01072688967795717,0.6677273387907362,0.8213998612022152,0.5484711434036352,1.0459968857765944
743.0,0.010732827574314874,0.6677151883953535,0.8213950790676174,0.5484579699666504,1.0460283748962036
744.0,0.010738988768650756,0.6677040827799242,0.8213908050762132,0.5484459941072765,1.04606016813309
745.0,0.010745361534274548,0.66769404362418,0.8213870500488186,0.5484352408276324,1.0460922816072291
746.0,0.010751932914269907,0.6676850742516159,0.8213838156356468,0.5484257139317624,1.046124710095685
747.0,0.010758687774146961,0.6676771589932123,0.8213810939983309,0.5484173952915423,1.0461574267350362
748.0,0.010765609176132132,0.6676702633561583,0.8213788678895405,0.5484102450389927,1.0461903836646218
749.0,0.01077267869665966,0.6676643350022899,0.8213771111334311,0.5484042026910043,1.0462235135952032
750.0,0.01077458915573722,0.6676593167525932,0.8213757947786737,0.5483992019390475,1.0462567058518926
751.0,0.01077109589920376,0.6676551364913873,0.8213748825674326,0.5483951593311565,1.0462898348650451
752.0,0.010767383116879614,0.6676516998839657,0.8213743275891016,0.5483919660559129,1.0463227916181397
753.0,0.010763435209989602,0.6676489062876876,0.8213740796752214,0.5483895059482174,1.04635546238635
754.0,0.010759234017495279,0.6676466527391937,0.8213740873829443,0.5483876600879327,1.0463877334112266
755.0,0.010754859365294136,0.667644837891998,0.821374299962985,0.5483863113474405,1.0464194961188722
756.0,0.010750354470926328,0.6676433661822946,0.8213746694345965,0.5483853491981835,1.0464506515129552
757.0,0.010745757691912971,0.6676421517047135,0.8213751525239316,0.548384674187865,1.0464811143710597
758.0,0.01074110642437765,0.667641121693634,0.8213757124107296,0.5483842019658073,1.0465108169241855
759.0,0.010736437618876975,0.6676402194677472,0.8213763202117654,0.5483838666917937,1.046539711842602
760.0,0.010731787606408215,0.667639406711833,0.821376956137744,0.5483836236825747,1.0465677743935398
761.0,0.010727191406539053,0.6676386649966524,0.8213776102736707,0.5483834511812541,1.0465950036715632
762.0,0.01072268175079322,0.6676379964688827,0.8213782829481191,0.5483833511705333,1.046621422841994
763.0,0.01071828805385163,0.6676374236767875,0.8213789846735737,0.5483833491897203,1.0466470783794095
764.0,0.010714035523678982,0.6676369885324214,0.8213797356574899,0.5483834931559228,1.0466720383250976
765.0,0.010709944539782064,0.667636750446226,0.8213805649011293,0.5483838512302753,1.0466963896278034
766.0,0.01070603036324646,0.6676367837035686,0.8213815089200087,0.5483845088089386,1.0467202346696642
767.0,0.010702303184563347,0.6676371741838732,0.8213826101352938,0.5483855647545016,1.0467436871126632
768.0,0.010698768471786824,0.6676380155503727,0.8213839149991327,0.5483871270150169,1.0467668672291779
769.0,0.010695427554054778,0.6676394050611342,0.8213854719282475,0.548389307804034,1.0467898969022407
770.0,0.010692278361992689,0.6676414391689889,0.8213873291286256,0.5483922185346075,1.046812894496211
771.0,0.010689316237785072,0.667644209088593,0.8213895323995233,0.5483959647125289,1.0468359698059462
772.0,0.010686534741519853,0.6676477965124884,0.8213921230069156,0.548400640998282,1.046859219291923
773.0,0.010683926407521816,0.66765226965441,0.8213951357148321,0.5484063266430999,1.046882721799924
774.0,0.010681483406290023,0.6676576797872175,0.82139859705773,0.5484130814920396,1.046906534946929
775.0,0.010679198076569784,0.6676640584249584,0.8214025239282643,0.5484209427264489,1.0469306923302142
776.0,0.0106770633261544,0.6676714152742489,0.8214069225428409,0.5484299224902439,1.0469552016852834
777.0,0.010675072904158532,0.6676797370502936,0.8214117878325533,0.5484400065100508,1.0469800440811974
778.0,0.010673221545300801,0.6676889872185932,0.8214171032901734,0.5484511537798464,1.0470051742004596
779.0,0.01067150500293912,0.6676991066860357,0.8214228412853641,0.5484632973377429,1.0470305217066678
780.0,0.010669919992820576,0.6677100154261677,0.8214289638410266,0.5484763461177928,1.0470559936583677
781.0,0.010668464072175872,0.6677216149846059,0.8214354238444775,0.5484901878149988,1.0470814778838242
782.0,0.010667135479138055,0.6677337917734277,0.8214421666487839,0.5485046926589724,1.0471068471906555
783.0,0.010665932955829271,0.6677464210295462,0.8214491320028623,0.5485197179527386,1.0471319642481571
784.0,0.010664855575261,0.6677593712830174,0.821456256234599,0.548535113199717,1.0471566869503197
785.0,0.010663902587921032,0.6677725091582248,0.8214634745999115,0.5485507256154166,1.0471808740453237
786.0,0.010663073299092241,0.6677857043149897,0.8214707237028496,0.5485664058020517,1.0472043908037305
787.0,0.010662366983064522,0.6677988343286406,0.8214779438879102,0.5485820133550349,1.0472271144933618
788.0,0.010661782835901832,0.6678117893083667,0.8214850815059217,0.548597422170599,1.047248939434276
789.0,0.010661319964650896,0.6678244760618953,0.821492090959161,0.5486125252337926,1.0472697814222005
790.0,0.010660977408044659,0.6678368216313906,0.8214989364397006,0.5486272386854574,1.0472895813327594
791.0,0.010660754181951117,0.6678487760498698,0.8215055932869715,0.548641504994826,1.04730830775095
792.0,0.010660649342016798,0.6678603141984178,0.8215120489057783,0.5486552950999991,1.0473259585092778
793.0,0.010660662056029488,0.667871436680798,0.8215183032038101,0.5486686094203,1.0473425610622198
794.0,0.010660791679286236,0.6678821696722167,0.8215243685273996,0.5486814776906774,1.04735817167238
795.0,0.010661037827478747,0.6678925637413153,0.8215302690950068,0.5486939576169568,1.0473728734328616
796.0,0.01066140044307554,0.6679026916871339,0.8215360399488123,0.5487061323998005,1.0473867731989055
797.0,0.010661879852688941,0.6679126454740086,0.8215417254649722,0.5487181072225913,1.0473999975476695
798.0,0.010662476814304564,0.6679225323853352,0.8215473774816786,0.5487300048420937,1.0474126879261538
799.0,0.010663192554410264,0.6679324705502252,0.8215530531203653,0.548741960458766,1.047424995181956
800.0,0.010664028795928053,0.6679425840238599,0.8215588123885048,0.5487541160743514,1.0474370736982161
801.0,0.010664987778408713,0.6679529976216264,0.82156471566188,0.548766614566512,1.0474490753716268
802.0,0.010666072272214215,0.6679638317180724,0.8215708211495789,0.5487795937228359,1.0474611436799348
803.0,0.01066728558843161,0.6679751972238158,0.8215771824459923,0.5487931804789487,1.047473408082566
804.0,0.010668631586094483,0.6679871909467028,0.8215838462707316,0.5488074855975736,1.0474859789849544
805.0,0.010670114677999576,0.667999891527952,0.8215908504897719,0.5488225990075255,1.047498943474336
806.0,0.010671739836060647,0.6680133561204152,0.8215982224995383,0.5488385859944842,1.047512362003106
807.0,0.0106735125967907,0.6680276179453705,0.8216059780405913,0.5488554844001325,1.0475262661566707
808.0,0.010675439067165449,0.6680426848277462,0.8216141204896618,0.548873302944301,1.0475406575976245
809.0,0.010677525930888634,0.6680585387688697,0.8216226406587548,0.5488920207379078,1.0475555082290269
810.0,0.010679780454971765,0.6680751365724655,0.8216315171087952,0.5489115880047004,1.0475707615685481
811.0,0.010682210496854094,0.6680924114955423,0.8216407169636545,0.5489319279791742,1.0475863352745343
812.0,0.010684824513744291,0.6681102758528702,0.8216501971893868,0.5489529398987664,1.047602124716725
813.0,0.010687631571493805,0.6681286244638144,0.8216599062839425,0.5489745029625571,1.0476180074405856
814.0,0.01069064135439331,0.6681473387950654,0.8216697863054332,0.5489964810882852,1.0476338483368108
815.0,0.010693864179951901,0.6681662916238177,0.821679775152873,0.5490187282661875,1.0476495052982397
816.0,0.010697311016875672,0.6681853520244573,0.8216898090028991,0.5490410942835112,1.047664835126356
817.0,0.01070099350537547,0.6682043904687522,0.8216998247996639,0.5490634305785399,1.0476796994396722
818.0,0.010704940299176735,0.6682232838260249,0.8217097626928981,0.549085595978552,1.0476939703908694
819.0,0.010709200118194174,0.6682419200515689,0.8217195683207017,0.5491074620785721,1.0477075359063739
820.0,0.010713818781360098,0.6682602023656878,0.8217291948416106,0.5491289180346484,1.0477203041478205
821.0,0.010718837764747382,0.6682780527535773,0.8217386046333276,0.5491498745768019,1.047732207089526
822.0,0.010724293243413625,0.6682954146466605,0.8217477705903313,0.5491702670816343,1.0477432030721376
823.0,0.010730215443029417,0.6683122546812903,0.821756676969868,0.5491900575851372,1.0477532782355814
824.0,0.01073662819545288,0.6683285634697824,0.8217653197549332,0.5492092356611009,1.0477624467810425
825.0,0.010743551223077524,0.6683443553592331,0.8217737065225513,0.5492278181369822,1.0477707500670612
826.0,0.010751008731707597,0.6683596671933696,0.8217818558249357,0.5492458476647036,1.0477782546010672
827.0,0.010759007959121969,0.6683745561458626,0.821789796117948,0.5492633902255324,1.0477850489374279
828.0,0.010767542613472682,0.6683890967174858,0.8217975642822568,0.5492805316752476,1.0477912396888085
829.0,0.010776595351572296,0.6684033770270077,0.8218052038007952,0.5492973734788198,1.0477969468161838
830.0,0.010786139617758813,0.6684174945544824,0.821812762670197,0.5493140278169105,1.047802298393867
831.0,0.010796141058035108,0.6684315515182395,0.821820291134941,0.5493306122724999,1.0478074250688352
832.0,0.010806558204279934,0.6684456500825232,0.8218278393405859,0.5493472443239333,1.0478124544463545
833.0,0.01081734687199857,0.6684598875983273,0.8218354550051259,0.5493640358770466,1.0478175056487167
834.0,0.01082846347989926,0.6684743520818678,0.8218431812083894,0.5493810880711791,1.0478226842766165
835.0,0.010839859073620062,0.6684891181291577,0.8218510543966039,0.5493984865871041,1.0478280779670346
836.0,0.010837801048160355,0.668504248112235,0.8218591051338813,0.5494163031317195,1.0478337183999527
837.0,0.010832077978734849,0.66851977904808,0.8218673517928833,0.549434580427409,1.0478396359455913
838.0,0.010825884410316552,0.6685357248967254,0.8218758014049727,0.5494533346673506,1.0478458429443438
839.0,0.010819282085174393,0.6685520774979302,0.8218844500460879,0.5494725565415559,1.0478523260755732
840.0,0.01081240004928345,0.6685688070355154,0.8218932830742476,0.5494922117754528,1.0478590476492742
841.0,0.010805346456041243,0.668585863487469,0.8219022758511503,0.5495122428022572,1.0478659477494978
842.0,0.010798228163411134,0.6686031789264814,0.8219113948830069,0.5495325714146769,1.0478729473655068
843.0,0.010791151180313475,0.668620670548965,0.821920599319512,0.5495531022550193,1.0478799522938778
844.0,0.01078421640462434,0.6686382442759371,0.8219298427334492,0.5495737269632905,1.0478868576016906
845.0,0.01077751587412265,0.6686557987493452,0.8219390750939007,0.5495943287802102,1.0478935524376063
846.0,0.010771129217722912,0.6686732295385819,0.8219482448417817,0.5496147873919233,1.0478999249711096
847.0,0.01076512081851569,0.6686904333715816,0.8219573009763275,0.549634983802796,1.0479058672457975
848.0,0.01075953804580721,0.6687073122123113,0.821966195064911,0.549654805031237,1.0479112797464747
849.0,0.010754410718050078,0.6687237770204646,0.8219748830955025,0.5496741484395793,1.047916075500425
850.0,0.010749751769073607,0.6687397510486047,0.821983327100706,0.5496929255314299,1.0479201835591263
851.0,0.010745558939216254,0.6687551725558304,0.8219914964940479,0.5497110650773023,1.0479235517367746
852.0,0.01074181721730143,0.6687699968443551,0.8219993690726481,0.5497285154607768,1.0479261485152809
853.0,0.010738501720689074,0.6687841975553025,0.8220069316551261,0.5497452461718698,1.0479279640609869
854.0,0.010735580710276858,0.6687977671916098,0.8220141803391003,0.5497612484106316,1.0479290103352277
855.0,0.01073301848126908,0.6688107168681307,0.8220211203784865,0.5497765348010795,1.0479293203178217
856.0,0.010730777932903394,0.6688230753206754,0.8220277656963129,0.5497911382519916,1.0479289463983028
857.0,0.010728822686368064,0.6688348872355451,0.8220341380634256,0.5498051100354198,1.0479279580227248
858.0,0.01072711868263376,0.6688462109878317,0.822040265986564,0.5498185171845427,1.0479264387127427
859.0,0.010725635252200614,0.6688571158991838,0.8220461833602876,0.5498314393382936,1.0479244825971048
860.0,0.010724345690139527,0.6688676791428788,0.8220519279456513,0.5498439651799368,1.0479221906125928
